name,@lat,@lon,type
Rodeway Inn,33.7274655,-116.2299701,motel
Holiday Motel,33.7272259,-116.2313734,motel
Motel 6,33.7280089,-116.231522,motel
Ruta Motel,33.7286608,-116.2324628,motel
"Hotel Citrine, Palo Alto",37.4179031,-122.1020104,hotel
Oasis Inn,33.2568974,-116.3915527,motel
Trixie Motel,33.8434213,-116.5478814,hotel
Holiday Inn Express & Suites,35.4429286,-119.0818798,hotel
,33.7254188,-116.2259004,motel
Motel 6,33.8991118,-118.3268506,motel
Vichy Springs Resort Inn,39.1670068,-123.1578904,hotel
Blue Iguana Inn,34.4316316,-119.2805948,hotel
Rose Bowl Motel,34.1398384,-118.1988626,motel
Lyfe Inn,34.240189,-118.3952069,hotel
Hilton House,38.6551859,-121.5376371,hotel
ERTH INN,35.049165,-118.1721162,motel
,33.8713775,-118.0816891,hotel
Econo Lodge,41.7275164,-122.6371739,motel
Super 8,41.740356,-122.6312979,motel
"Motel 6 Woodland, CA – Sacramento Airport",38.6762741,-121.7488617,motel
Wasco Inn Motel,35.6019248,-119.3391072,motel
Cinderella Motel,35.6013451,-119.3433524,motel
Best Western Plus,35.6024975,-119.3453662,hotel
Trillium Inn,39.3050614,-123.8016708,hotel
Hampton Inn & Suites,37.3542946,-122.0153712,hotel
Navy Gateway Inn and Suites,32.6989096,-117.1941599,hotel
Walker mansion inn,40.3018006,-121.0008794,hotel
The National Exchange Hotel,39.2622862,-121.0180624,hotel
Hampton Inn and Suites,38.9510964,-119.950094,hotel
Adara Hotel Palm Springs,33.804455,-116.5450384,hotel
Chase Hotel,37.7779612,-122.4161342,hotel
Morrison Hotel,34.0395653,-118.2654059,hotel
Stage Coach Lodge,36.5936882,-121.88045,motel
Regency Inn,38.1354061,-122.2556919,hotel
,34.1060302,-117.4724671,motel
,34.1061075,-117.4731069,motel
,34.1070858,-117.473261,motel
,34.106165,-117.4742793,motel
City Motel,33.9999121,-118.28292,motel
Boulevard Motel,33.9767058,-118.2828936,motel
New Bay Motel,33.963038,-118.2829254,motel
Malibu Beach Inn,34.0381194,-118.6744587,hotel
YOTEL San Francisco,37.7804458,-122.4121718,hotel
108 Motel,33.9385584,-118.2785464,motel
Residence Inn Pleasant Hill Concord,37.9627973,-122.0553016,hotel
TownePlace Suites Sacramento Airport Natomas,38.6441802,-121.5189397,hotel
,33.8093185,-118.0303974,hotel
Trend Hotel LAX,33.9312588,-118.3509029,hotel
Bonnie's Inn Motel,38.1983542,-120.6867255,motel
Mountain View Inn,41.7405512,-122.6335166,motel
The Castle House Estate,34.1652837,-116.2616379,hotel
The Sand Pebbles,32.9847893,-117.2705019,hotel
Fairfield Inn & Suites,34.8477755,-117.0816646,hotel
TownePlace Suites,34.8479199,-117.0812537,hotel
Home2 Suites,38.5821918,-121.5216029,hotel
Americas Best Value Inn,38.8824958,-121.9720178,motel
Hotel Catalina,33.3445405,-118.3279181,hotel
Snug Harbor Inn,33.3437865,-118.3259363,hotel
Casa Mariquita,33.3431624,-118.3282612,hotel
Mt. Ada,33.3413819,-118.321433,hotel
Best Western Colfax,39.0922159,-120.9519236,hotel
Oxford Suites,38.3637948,-122.7166196,hotel
Motel 6,37.7633814,-122.5095517,motel
Townplace Suites,32.7205582,-117.1591329,hotel
Hampton Inn,34.9883943,-118.9422134,hotel
Super 8,35.3434081,-119.0039217,motel
Courtyard By Marriott Marina del Rey,33.9744684,-118.457427,hotel
Residence Inn,33.8668735,-117.7528117,hotel
Days Inn,34.0951365,-118.1286453,hotel
Secret Garden Inn & Cottages,34.4272192,-119.7169867,hotel
Stanly Ranch,38.2441635,-122.299168,hotel
The Line,37.7830487,-122.4098875,hotel
Hotel 964,37.7806477,-122.4063071,hotel
Super 8,37.7857964,-122.4117933,motel
Holiday Inn Express,37.7861752,-122.4086673,hotel
Long Barn Lodge,38.0912924,-120.1365123,motel
Economy Inn,38.6113647,-121.4453373,motel
Home2 Suites by Hilton Big Bear Lake,34.2438814,-116.8894491,hotel
Hampton Inn Big Bear Lake,34.2438814,-116.8899446,hotel
Motel 6,33.9456901,-118.3473416,motel
CW Hotel,37.7797699,-122.403618,hotel
Home2 Suites by Hilton San Jose South,37.2587233,-121.7846698,hotel
Coho Cottages,40.9412011,-123.6331325,hotel
El Capitan Hotel,37.7592189,-122.4188146,hotel
Holiday Inn Express,33.9252398,-116.9098425,hotel
Days Inn,33.7478652,-116.9793141,hotel
Home2 Suites,33.4983885,-117.1599209,hotel
Residence Inn,33.8629001,-117.879995,hotel
Home2 Suites,33.8115234,-117.9128178,hotel
SpringHill Suites,33.9337403,-118.1230406,hotel
Residence Inn,34.1418429,-118.0235307,hotel
TownePlace Suites,34.1401546,-118.0013292,hotel
Home2 Suites,34.1185795,-117.9085599,hotel
Days Inn,34.0780151,-117.6263257,hotel
Home2 Suites by Hilton Riverside March Air Reserve Base,33.8892443,-117.2732359,hotel
Days Inn,34.0700241,-117.3785554,hotel
Rodeway Inn,34.0464818,-117.3126879,motel
Rodeway Inn,34.0801609,-117.2958894,motel
Home2 Suites by Hilton San Bernardino,34.0709154,-117.2682769,hotel
Minna Hotel,37.7803019,-122.408139,hotel
Raman Hotel,37.7792894,-122.4073513,hotel
Fairfield Inn & Suites,37.6087875,-122.4961427,hotel
,37.7880863,-122.4111733,hotel
,37.7875855,-122.4111459,hotel
Holistic Health Lodging,34.3681546,-117.654455,motel
Econo Lodge Inn & Suites Escondido Downtown,33.124068,-117.0905447,hotel
White Oaks,34.6991359,-120.4665027,hotel
Best Western Antelope Inn & Suites,40.1817969,-122.2204426,hotel
Firefall Ranch at Yosemite,37.8146448,-120.1091179,hotel
Residence Inn Fremont Silicon Valley,37.5321196,-122.0025049,hotel
Nob Hill Hotel,37.7886391,-122.4170672,hotel
Inn at the Pier,35.139305,-120.6422156,hotel
Mission Pacific Beach Resort,33.194587,-117.3828887,hotel
Motel 6,38.6375584,-121.4764738,motel
Springhill Suites Pleasanton,37.6923509,-121.9162327,hotel
Townplace Suites Pleasanton,37.6924486,-121.9170105,hotel
Creekside Inn and Resort,38.4992395,-122.9951791,hotel
Hampton Inn & Suites,39.1361007,-121.6371211,hotel
Inn at Gough,37.7746441,-122.4226638,hotel
Lincoln Park Motel,34.0694121,-118.2002709,motel
Mine + Farm,38.5061749,-122.9606839,hotel
Tuscan Garden Inn,34.0519059,-118.2814959,hotel
Santa Fe Motel,35.1320284,-118.4485137,motel
Hotel Atwater,33.343532,-118.3266966,hotel
Moxy,34.0406639,-118.2674897,hotel
AC Hotel,34.0409131,-118.2672406,hotel
Kenwood Inn & Spa,38.402812,-122.5402357,hotel
The Homestead,36.5527848,-121.9234153,hotel
The Green Lantern,36.5535555,-121.9251064,hotel
Edgemere Cottages,36.5458801,-121.9275261,hotel
Evergreen Lodge,37.8758593,-119.8579518,hotel
Hotel Covell,34.0998804,-118.2901832,hotel
Aloft,38.652816,-121.5294195,hotel
Salmon Lake Lodge,39.6559774,-120.6566595,hotel
Buttes Resort,39.5656593,-120.6342039,hotel
Sierra Pines Resort,39.56239,-120.6428125,hotel
Packer Lake Lodge,39.6221245,-120.6578638,hotel
Sardine Lake Resort,39.61684,-120.6239333,hotel
Carmel Fireplace Inn,36.5578071,-121.9220188,motel
Mariposa Hotel Inn,37.4846849,-119.9653273,hotel
Flamingo Motel,34.2061687,-119.1775366,motel
,33.8201031,-116.4064014,hotel
Everhome Suites,33.527351,-117.1686965,hotel
Super 8,38.2684208,-122.033904,motel
Royal Inn,36.9170471,-121.7610333,motel
Wall Street Inn,36.9096456,-121.7579277,motel
Ebb Tide Motel,32.7543831,-117.2471596,motel
Motel 6,33.9066325,-116.5470219,motel
,33.904179,-118.2912075,hotel
,33.9233071,-118.2824378,hotel
Monterey Plaza Hotel & Spa,36.6120452,-121.8979012,hotel
motel 6,38.5491161,-121.7045734,hotel
Shorelight Inn,38.0487869,-122.1607747,hotel
Montage Healdsburg,38.6483531,-122.8569377,hotel
AC Hotel,38.5822156,-121.4968563,hotel
Two Thirty-Five Luxury Suites,38.6096597,-122.8705597,hotel
,38.4695435,-123.0075175,hotel
Motel 6,40.4541171,-122.2912143,motel
Stanford Motor Inn,37.4207649,-122.1364466,hotel
WoodSpring Suites,34.608804,-118.1494025,hotel
SureStay Plus by Best Western Sacramento Cal Expo,38.6007561,-121.4565195,hotel
Residence Inn,38.5987793,-121.4547115,hotel
Staybridge Suites,38.6756868,-121.7521881,hotel
ForFriends Inn,34.6135278,-120.0820835,hotel
Sequoia Lodge,35.7868076,-118.4467256,hotel
The Greens,38.535554,-121.4471655,motel
Silvey's Motel,38.5820169,-121.5220098,motel
Town House Motel,38.5823737,-121.5204109,motel
Budget Inn,34.8486926,-114.6194352,motel
Valley Oaks Inn,38.6972544,-121.7645601,motel
Home2 Suites,40.7888035,-124.1806586,hotel
Lake Elsinore Motel,33.6729822,-117.3252482,motel
WoodSpring Suites,37.5783239,-120.9402037,hotel
Williams Hotel,39.1542077,-122.1496904,hotel
The Delphi Hotel Downtown LA,34.0501241,-118.2569056,hotel
Ayres Hotel Laguna Woods,33.6102428,-117.7298216,hotel
River Valley Lodge,39.2537804,-122.0306485,hotel
Cache Creek Casino Resort Hotel,38.7331518,-122.1424764,hotel
Hotel Nova,37.6424835,-122.4037297,hotel
Travelodge by Wyndham San Francisco Airport North,37.6452819,-122.4054956,hotel
DoubleTree,37.6468038,-122.404584,hotel
Rodeway Inn SFO,37.648296,-122.4057562,motel
Cambria Hotel Templeton - Paso Robles,35.5549596,-120.7172855,hotel
Heavenly Rest Inn,41.0037952,-121.4381462,hotel
Fairfield Inn & Suites,37.7159761,-121.7005374,hotel
The Black Forest Lodge,40.2592671,-121.375921,motel
Cedar Lodge,40.2758294,-121.254621,motel
Timber House,40.3008196,-121.2357787,motel
paradice inn,38.956363,-119.9461916,hotel
Roman Spa Hot Springs Resort,38.579493,-122.5802605,hotel
Hotel Castro,37.7609019,-122.4367033,hotel
Ocean Park Motel,37.7364116,-122.5039595,motel
Tahoe Mountain Inn,38.9274368,-119.9827377,hotel
Hampton Inn & Suites,39.7301394,-121.8092287,hotel
Little Bear Cottages,39.2377479,-120.0291045,motel
Lakeside Suites,39.2375011,-120.0295333,motel
The Pickwick Hotel,37.7830549,-122.4066689,hotel
,36.6982844,-121.6521196,motel
Econo Lodge,39.904394,-122.1969571,motel
American Inn,39.9283458,-122.1948803,motel
7 Inn,39.9255142,-122.1978845,motel
Economy Inn,39.92712,-122.1972659,motel
The Tiverton,34.0632926,-118.442233,hotel
The Inn at 2nd & C,40.8042777,-124.1701307,hotel
Quality Inn & Suites,39.5214452,-122.2128325,hotel
,39.5228791,-122.2125799,hotel
Everhome Suites,34.0666937,-117.2660952,hotel
"Dextro, Little Italy, BW Premier Collection",32.7223454,-117.1633985,hotel
Hotel Káterina,39.7247197,-121.8042172,hotel
San Joaquin Hotel,36.807903,-119.8157198,hotel
The Gables Inn,37.8547348,-122.4800236,hotel
Holiday Inn (Coming soon),38.6370658,-121.4974744,hotel
Anaheim Tropic Motel,33.8219605,-117.9157181,motel
Everhome Suites,34.0699172,-117.6132067,hotel
"Timbri Hotel San Francisco, Curio Collection by Hilton",37.783235,-122.409646,hotel
Travelodge by Windham Sacramento,38.563242,-121.3374799,hotel
Pine Needles Inn,41.3007571,-122.305822,motel
Quality Inn,39.1399365,-121.6299477,hotel
Pacific inn,35.1209748,-120.6254131,hotel
Summerfield Inn,36.8284254,-119.7906106,motel
Economy Inn,36.7957278,-119.789124,motel
Travelodge,36.7882963,-119.789433,hotel
Regency Inn,36.7874916,-119.789872,motel
Montecito Inn,34.421254,-119.6404825,hotel
Santa Paula Motel,34.3574224,-119.0506414,motel
Ritz Inn,37.6164931,-122.4079441,motel
Harvard Motel,34.3479449,-119.0660772,motel
Hotel Lynwood,33.9272502,-118.2103392,hotel
Rio Inn & Suites,39.1286031,-121.5822998,motel
,33.9234453,-117.9673606,motel
The Bar and Cafe at The Rio Nido Lodge,38.5210098,-122.9783519,hotel
La Playa Hotel & Bar,36.5524753,-121.9262288,hotel
Lavender Inn By The Sea,34.410269,-119.6962845,hotel
Hotel Europa,33.7350143,-117.996634,hotel
Casa Madrona Hotel & Spa,37.8571033,-122.4810199,hotel
Abpopa Hillcrest,32.7465375,-117.1618273,hotel
EC Motel,34.0244005,-118.3091098,motel
Holiday Inn,34.0664373,-118.1340511,hotel
Cardinal Hotel,37.444469,-122.1613714,hotel
Healdsburg Inn,38.6103464,-122.8698195,hotel
WoodSpring Suites,32.8352828,-117.0068606,hotel
Hampton Inn & Suites,40.0551654,-79.9119543,hotel
The Ventura Inn,34.2809799,-119.2934185,hotel
Keystone motel,33.916619,-118.0829527,motel
Ontario - Convention Center and Hotel,34.0631918,-117.6129367,hotel
Murrieta Hot Springs,33.5578635,-117.1561171,hotel
Mendocino Hotel,39.3050465,-123.8006569,hotel
Oakland Marriott City Center,37.8021143,-122.2731461,hotel
Embassy Suites San Francisco Airport,37.5916019,-122.3480107,hotel
Courtyard by Marriott San Francisco Airport Burlingame,37.5893001,-122.349599,hotel
Wyndham Garden San Jose Silicon Valley,37.2476022,-121.7738033,hotel
Extended Stay America,37.2349583,-121.7751895,hotel
Extended Stay America,37.2345312,-121.7744619,hotel
Best Western Plus Vineyard Inn,37.7157331,-121.7026932,hotel
The Westin San Francisco Airport,37.6034686,-122.3760325,hotel
San Francisco Airport Marriott,37.6021004,-122.370169,hotel
Holiday Inn Express & Suites Mountain View Silicon Valley,37.4064116,-122.0644343,hotel
Extended Stay America,37.4195937,-121.9756887,hotel
Argonaut Hotel,37.8071875,-122.4202487,hotel
Chelsea Motor Inn,37.7996292,-122.4357241,motel
The Gualala Hotel,38.7668911,-123.5287648,hotel
Embassy Suites San Diego Bay Downtown,32.7120385,-117.1704957,hotel
Hyatt Regency Long Beach,33.7631605,-118.1908258,hotel
Holiday Motel,37.116007,-121.6438893,motel
Paradise Motel,37.1175284,-121.6448701,motel
Holiday Inn Express,37.1336051,-121.6318689,hotel
Quality Inn,37.126438,-121.628798,hotel
Executive Inn,37.1256573,-121.6282303,motel
Microtel Inn & Suites by Wyndham Morgan Hill/San Jose Area,37.1233335,-121.6271136,hotel
Comfort Inn & Suites,37.1229534,-121.6269114,hotel
Hampton Inn Morgan Hill,37.1210593,-121.6242859,hotel
Hilton Garden Inn Gilroy,36.9885765,-121.5595578,hotel
Motel 6,36.9894029,-121.5593571,motel
Comfort Inn,37.0237666,-121.566005,hotel
Motel 6,37.0239736,-121.5648075,motel
Days Inn by Wyndham Gilroy,37.0206637,-121.5681019,hotel
Motel Cinderella,36.858195,-121.402405,motel
SureStay,36.8661033,-121.4022802,hotel
Hyatt Regency San Francisco,37.7942899,-122.3957361,hotel
Hacienda de Léal,36.8397135,-121.5324658,hotel
SenS Hotel,37.8793261,-122.269606,hotel
National 9 Motel,36.9814593,-121.5568126,motel
Courtyard San Jose South Morgan Hill,37.152748,-121.6561574,hotel
Residence Inn Morgan Hill,37.1532488,-121.6553289,hotel
Extended Stay America,37.150553,-121.6516682,hotel
POSADA de San Juan,36.8445518,-121.5376501,hotel
King's Rest Motel,37.0167895,-121.5741761,motel
The Oaks Motel,37.0162064,-121.573689,motel
Motel 6,37.9916593,-122.3050257,motel
Courtyard Richmond Berkeley,37.977445,-122.32329,hotel
Hampton Inn and Suites,37.6018027,-122.3716343,hotel
Hampton Inn San Diego - Downtown,32.7212927,-117.1705308,hotel
Pacific Inn Hotel & Suites,32.7226661,-117.1706162,hotel
Residence Inn San Diego Downtown,32.7233963,-117.1706725,hotel
Aloft San Francisco Airport,37.6027473,-122.3777013,hotel
Vagabond Inn - San Francisco Airport Bayfront (SFO),37.600257,-122.3675774,motel
Bay Landing Hotel,37.5986147,-122.3662259,hotel
Holiday Inn Express,37.956672,-122.331352,hotel
Crowne Plaza San Francisco Airport,37.5899668,-122.3595162,hotel
Manchester Grand Hyatt San Diego,32.7099198,-117.1678917,hotel
Omni San Diego Hotel,32.7068479,-117.1587656,hotel
Sheraton San Diego Resort,32.7268592,-117.1978156,hotel
Towneplace Suites by Marriott Sunnyvale Silicon Valley,37.3727979,-122.0561749,hotel
Paradise Point Resort and Spa,32.7749887,-117.2391299,hotel
"Avatar Hotel, a Joie de Vivre hotel",37.3913541,-121.9772439,hotel
"The US Grant, A Luxury Collection Hotel",32.7160776,-117.1615144,hotel
Holiday Inn,37.9232776,-122.0627406,hotel
Embassy Suites Walnut Creek,37.9271374,-122.0582076,hotel
Walnut Creek Marriott,37.9124178,-122.0662758,hotel
Park Inn by Radisson,37.9137337,-122.0660606,hotel
San Diego Marriott Marquis & Marina,32.7081006,-117.1656866,hotel
Hyatt House,37.777931,-121.9778819,hotel
Bay Inn & Suites,32.750002,-117.2120216,hotel
La Quinta Inn & Suites San Diego Mission Bay,32.8072308,-117.2181227,motel
Homewood Suites by Hilton San Diego Mission Valley / Zoo,32.762267,-117.1596737,hotel
Motel 6 San Diego North,32.834564,-117.1720491,motel
The Keating Hotel,32.7138334,-117.1604236,hotel
Sea Harbor Hotel,32.7232212,-117.2283618,hotel
Point Loma Inn,32.7246321,-117.2287975,motel
Courtyard San Diego Gaslamp/Convention Center,32.7101219,-117.1589111,hotel
Pleasant Inn,32.834598,-117.1733308,hotel
Grande Colonial La Jolla,32.8472503,-117.2753517,hotel
Hyatt Regency La Jolla at Aventine,32.870792,-117.2256652,hotel
Holiday Inn San Diego - Bayside,32.7260985,-117.2225057,hotel
Comfort Inn San Diego Old Town,32.7493737,-117.1946004,hotel
ITH Eco Farm House San Diego,32.7222769,-117.1658623,hotel
Panama-Senator Hotel,32.7134214,-117.1641036,hotel
DoubleTree by Hilton Hotel San Diego - Mission Valley,32.7698907,-117.1602697,hotel
Extended Stay America - San Diego - Hotel Circle,32.7579622,-117.1812825,hotel
Grand Pacific Palisades Resort and Hotel,33.1239064,-117.3152369,hotel
Wyndham Harbour Lights,32.7150008,-117.1598555,hotel
Gaslamp Plaza Suites,32.7148446,-117.1598564,hotel
Palihotel San Diego,32.7141005,-117.1595157,hotel
Hilton San Diego Gaslamp Quarter,32.7079782,-117.1607109,hotel
San Diego Marriott Gaslamp Quarter,32.7085907,-117.1587301,hotel
Margaritaville Hotel San Diego Gaslamp Quarter,32.7097432,-117.1587459,hotel
ANdAZ San Diego,32.7138833,-117.1588055,hotel
Grand Pacific Palisades Resort and Hotel,33.1248366,-117.3156733,hotel
Hotel Boheme,37.7991904,-122.4083195,hotel
Beacon Grand,37.7889804,-122.4082657,hotel
Grand Hyatt San Francisco,37.7891243,-122.4072404,hotel
Best Western Americana Hotel,37.7788815,-122.4098302,hotel
San Francisco Proper Hotel,37.7808871,-122.4124903,hotel
San Francisco Marriott Union Square,37.7894629,-122.4083149,hotel
Hilton Santa Clara,37.4025256,-121.9766987,hotel
Westin Bonaventure,34.0527577,-118.255853,hotel
Motel 6,37.8021166,-122.4243223,motel
Comfort Inn By the Bay,37.8009222,-122.4249385,hotel
Heritage Marina Hotel,37.7992732,-122.4236169,hotel
Motel 6,37.7858389,-122.4176997,motel
The Monarch Hotel,37.7855945,-122.4200611,hotel
Santa Cruz Dream Inn,36.9616239,-122.0250516,hotel
Sea & Sand Inn,36.9608327,-122.0254492,motel
Terrace Court,36.9633327,-122.0238251,motel
Arena Hotel,37.3322374,-121.9062672,hotel
"Hotel Paradox, Autograph Collection",36.9768244,-122.0208845,hotel
Hotel Adagio,37.7870858,-122.4125399,hotel
Gaylord Suites,37.7871815,-122.4129166,hotel
Worth Hotel,37.787586,-122.4123652,hotel
Emperor Norton Inn,37.7876721,-122.411888,hotel
Hotel Zeppelin San Francisco,37.7877247,-122.4107104,hotel
The Donatello,37.7878325,-122.4103864,hotel
Hotel Diva,37.7873442,-122.4106526,hotel
Union Square Plaza Hotel,37.7872766,-122.410396,hotel
"The Barnes San Francisco, Tapestry Collection by Hilton",37.7866806,-122.408452,hotel
The Bartlett Hotel and Guesthouse,37.7866194,-122.4087755,hotel
Hotel Stratford,37.7869958,-122.4079011,hotel
St. Moritz Hotel,37.7866678,-122.4077762,hotel
The Mosser,37.7848765,-122.405137,hotel
BEI Hotel San Francisco,37.7776081,-122.4142344,hotel
Donnelly Hotel,37.7781173,-122.4160737,hotel
"The Jay, Autograph Collection",37.7946819,-122.4008922,hotel
Motel 6,36.9158299,-121.7865709,motel
Crocker Dining Hall,36.6185695,-121.9384477,hotel
Pacific Blue Inn,36.9680141,-122.0242631,hotel
Ocean Pacific Lodge,36.9655832,-122.0264085,motel
Bay Front Inn,36.9655119,-122.0261352,motel
Ramada Limited Santa Cruz,36.9795861,-122.0196909,hotel
Taj Campton Place Hotel,37.7891649,-122.4065795,hotel
JW Marriott,37.788316,-122.4104842,hotel
Oceana Inn Santa Cruz,36.9751752,-122.0198207,motel
Best Western Plus,36.9750897,-122.0185969,hotel
The Islander Motel,36.9754672,-122.0188905,motel
Continental Inn,36.9739022,-122.0190169,motel
Continental Inn,36.9739576,-122.0181917,motel
Motel Santa Cruz,36.9731839,-122.0178595,motel
Pacific Inn Santa Cruz,36.9721045,-122.0173889,motel
National 9 Motel,36.9816692,-122.0227198,motel
Holiday Inn Express,36.9843207,-122.0225531,hotel
Comfort Inn,36.9848685,-122.0227794,hotel
Best Western,36.9851853,-122.0227647,hotel
National 9 Motel,36.9854865,-122.0227147,motel
Hampton,36.9847462,-122.0239212,hotel
Hotel Solares,36.9701258,-122.0202516,motel
Americas Best Value Inn & Suites-Boardwalk,36.969201,-122.0196545,motel
Riverside Inn,36.96952,-122.0190989,motel
Budget Inn Motel Santa Cruz,36.9692171,-122.0179093,motel
Ocean Gate Inn,36.968971,-122.0167929,motel
Carousel Motel,36.9649408,-122.0172146,motel
Carousel Beach Inn,36.9651417,-122.0176868,hotel
Super 8,36.9671018,-122.0183166,motel
